Start Time, End Time, Time in Bed (mins), Is nap, Sleep quality, Awake duration (mins), REM sleep duration (mins), Light sleep duration (mins), Deep sleep duration (mins), Amount of audio recordings, Wake-up mood, 
Optional(2023-09-20 22:26:31 +0000), Optional(2023-09-21 05:38:15 +0000), 432, No, 22, 167, 44, 203, 18, 0, Undefined, 
Optional(2023-09-21 23:47:01 +0000), Optional(2023-09-22 07:25:03 +0000), 458, No, 64, 114, 55, 202, 87, 0, Undefined, 
Optional(2023-09-23 00:02:16 +0000), Optional(2023-09-23 07:25:05 +0000), 443, No, 51, 129, 52, 212, 51, 0, Undefined, 
Optional(2023-09-23 23:45:03 +0000), Optional(2023-09-24 07:11:03 +0000), 446, No, 60, 132, 78, 189, 47, 0, Undefined, 
Optional(2023-09-24 21:41:06 +0000), Optional(2023-09-25 06:13:26 +0000), 512, No, 53, 182, 53, 195, 82, 0, Undefined, 
Optional(2023-09-25 22:23:58 +0000), Optional(2023-09-26 06:01:09 +0000), 457, No, 75, 90, 58, 204, 105, 0, Undefined, 
Optional(2023-09-26 22:53:02 +0000), Optional(2023-09-27 06:01:10 +0000), 428, No, 68, 74, 73, 228, 54, 0, Undefined, 
Optional(2023-09-27 22:51:32 +0000), Optional(2023-09-28 06:15:14 +0000), 444, No, 56, 141, 90, 152, 60, 0, Undefined, 
Optional(2023-09-28 23:30:18 +0000), Optional(2023-09-29 07:02:04 +0000), 452, No, 78, 64, 109, 229, 50, 0, Undefined, 
Optional(2023-09-30 02:35:24 +0000), Optional(2023-09-30 08:03:08 +0000), 328, No, 52, 78, 55, 114, 80, 0, Undefined, 
Optional(2023-09-30 23:18:54 +0000), Optional(2023-10-01 07:25:08 +0000), 486, No, 46, 188, 56, 182, 61, 0, Undefined, 
Optional(2023-10-01 21:35:04 +0000), Optional(2023-10-02 06:40:10 +0000), 545, No, 38, 246, 86, 184, 29, 0, Undefined, 
Optional(2023-10-02 21:40:37 +0000), Optional(2023-10-03 06:35:27 +0000), 535, No, 68, 140, 94, 245, 56, 0, Undefined, 
Optional(2023-10-03 22:41:42 +0000), Optional(2023-10-04 06:26:07 +0000), 464, No, 54, 140, 91, 182, 51, 0, Undefined, 
Optional(2023-10-04 23:02:51 +0000), Optional(2023-10-05 06:26:16 +0000), 443, No, 77, 86, 102, 189, 67, 0, Undefined, 
Optional(2023-10-05 22:21:29 +0000), Optional(2023-10-06 06:40:05 +0000), 499, No, 59, 141, 43, 218, 97, 0, Undefined, 
Optional(2023-10-07 00:58:40 +0000), Optional(2023-10-07 07:47:46 +0000), 409, No, 64, 96, 85, 182, 46, 0, Undefined, 
Optional(2023-10-07 23:35:09 +0000), Optional(2023-10-08 07:25:07 +0000), 470, No, 73, 99, 80, 183, 108, 0, Undefined, 
Optional(2023-10-08 22:09:11 +0000), Optional(2023-10-09 06:40:13 +0000), 511, No, 60, 170, 79, 179, 82, 0, Undefined, 
Optional(2023-10-09 22:13:36 +0000), Optional(2023-10-10 06:26:10 +0000), 493, No, 47, 177, 76, 196, 43, 0, Undefined, 
Optional(2023-10-10 22:42:38 +0000), Optional(2023-10-11 06:26:12 +0000), 464, No, 59, 133, 44, 216, 71, 0, Undefined, 
Optional(2023-10-11 21:47:46 +0000), Optional(2023-10-12 06:40:06 +0000), 532, No, 58, 185, 74, 206, 67, 0, Undefined, 
Optional(2023-10-12 22:22:51 +0000), Optional(2023-10-13 06:40:05 +0000), 497, No, 69, 127, 90, 190, 90, 0, Undefined, 
Optional(2023-10-13 23:23:00 +0000), Optional(2023-10-14 07:11:06 +0000), 468, No, 69, 101, 76, 247, 44, 0, Undefined, 
Optional(2023-10-14 23:59:43 +0000), Optional(2023-10-15 07:00:12 +0000), 420, No, 38, 148, 62, 178, 32, 0, Undefined, 
Optional(2023-10-15 21:14:47 +0000), Optional(2023-10-16 06:26:13 +0000), 551, No, 54, 189, 119, 202, 42, 0, Undefined, 
Optional(2023-10-16 21:33:27 +0000), Optional(2023-10-17 06:26:07 +0000), 533, No, 49, 171, 73, 285, 3, 0, Undefined, 
Optional(2023-10-17 21:09:17 +0000), Optional(2023-10-18 06:32:27 +0000), 563, No, 43, 210, 58, 264, 31, 0, Undefined, 
Optional(2023-10-18 22:31:59 +0000), Optional(2023-10-19 06:26:12 +0000), 474, No, 58, 130, 65, 221, 58, 0, Undefined, 
Optional(2023-10-19 22:17:08 +0000), Optional(2023-10-20 06:26:09 +0000), 489, No, 59, 115, 85, 274, 14, 0, Undefined, 
Optional(2023-10-20 23:35:15 +0000), Optional(2023-10-21 07:00:30 +0000), 445, No, 56, 119, 72, 201, 54, 0, Undefined, 
Optional(2023-10-21 23:46:22 +0000), Optional(2023-10-22 07:11:08 +0000), 445, No, 38, 155, 40, 204, 46, 0, Undefined, 
Optional(2023-10-22 23:07:57 +0000), Optional(2023-10-23 07:11:09 +0000), 483, No, 36, 178, 38, 248, 20, 0, Undefined, 
Optional(2023-10-23 21:57:25 +0000), Optional(2023-10-24 07:25:06 +0000), 568, No, 65, 139, 88, 278, 63, 0, Undefined, 
Optional(2023-10-24 22:26:19 +0000), Optional(2023-10-25 07:41:26 +0000), 555, No, 47, 204, 77, 254, 21, 0, Undefined, 
Optional(2023-10-25 23:19:14 +0000), Optional(2023-10-26 07:11:12 +0000), 472, No, 33, 174, 66, 227, 6, 0, Undefined, 
Optional(2023-10-26 22:02:50 +0000), Optional(2023-10-27 06:26:09 +0000), 503, No, 46, 176, 39, 228, 61, 0, Undefined, 
Optional(2023-10-28 02:21:27 +0000), Optional(2023-10-28 08:31:46 +0000), 370, No, 14, 174, 28, 168, 0, 0, Undefined, 
Optional(2023-10-28 22:30:40 +0000), Optional(2023-10-29 07:51:00 +0000), 560, No, 53, 229, 72, 212, 47, 0, Undefined, 
Optional(2023-10-29 22:10:49 +0000), Optional(2023-10-30 07:26:11 +0000), 555, No, 64, 157, 111, 217, 71, 0, Undefined, 
Optional(2023-10-30 22:39:24 +0000), Optional(2023-10-31 07:13:45 +0000), 514, No, 53, 179, 70, 230, 36, 0, Undefined, 
Optional(2023-10-31 22:04:52 +0000), Optional(2023-11-01 07:26:11 +0000), 561, No, 56, 187, 85, 246, 43, 0, Undefined, 
Optional(2023-11-01 22:56:06 +0000), Optional(2023-11-02 07:38:54 +0000), 523, No, 52, 186, 76, 211, 51, 0, Undefined, 
Optional(2023-11-02 23:04:16 +0000), Optional(2023-11-03 07:40:03 +0000), 516, No, 78, 95, 73, 244, 103, 0, Undefined, 
Optional(2023-11-03 23:44:34 +0000), Optional(2023-11-04 08:11:10 +0000), 507, No, 36, 216, 75, 199, 18, 0, Undefined, 
Optional(2023-11-05 02:46:38 +0000), Optional(2023-11-05 09:31:08 +0000), 405, No, 43, 118, 99, 172, 16, 0, Undefined, 
Optional(2023-11-05 22:50:11 +0000), Optional(2023-11-06 07:26:06 +0000), 516, No, 44, 212, 74, 198, 32, 0, Undefined, 
Optional(2023-11-06 22:20:37 +0000), Optional(2023-11-07 07:19:55 +0000), 539, No, 51, 183, 90, 247, 19, 0, Undefined, 
Optional(2023-11-07 22:18:00 +0000), Optional(2023-11-08 07:26:10 +0000), 548, No, 63, 124, 75, 287, 62, 0, Undefined, 
Optional(2023-11-08 22:51:33 +0000), Optional(2023-11-09 07:26:11 +0000), 515, No, 44, 195, 70, 225, 24, 0, Undefined, 
Optional(2023-11-09 23:31:24 +0000), Optional(2023-11-10 07:26:08 +0000), 475, No, 78, 114, 91, 188, 82, 0, Undefined, 
Optional(2023-11-12 02:38:45 +0000), Optional(2023-11-12 10:00:02 +0000), 441, No, 46, 132, 46, 227, 36, 0, Undefined, 
Optional(2023-11-12 22:42:48 +0000), Optional(2023-11-13 07:26:11 +0000), 523, No, 58, 159, 96, 218, 50, 0, Undefined, 
Optional(2023-11-13 22:38:53 +0000), Optional(2023-11-14 07:40:13 +0000), 541, No, 47, 209, 60, 230, 42, 0, Undefined, 
Optional(2023-11-14 23:02:44 +0000), Optional(2023-11-15 07:40:10 +0000), 517, No, 38, 224, 39, 141, 114, 0, Undefined, 
Optional(2023-11-15 23:10:47 +0000), Optional(2023-11-16 07:21:19 +0000), 491, No, 63, 133, 77, 216, 65, 130, Undefined, 
Optional(2023-11-17 00:23:49 +0000), Optional(2023-11-17 07:26:16 +0000), 422, No, 42, 138, 77, 189, 18, 0, Undefined, 
Optional(2023-11-18 01:12:24 +0000), Optional(2023-11-18 10:00:08 +0000), 528, No, 59, 176, 67, 203, 82, 0, Undefined, 
Optional(2023-11-18 23:41:39 +0000), Optional(2023-11-19 08:11:10 +0000), 510, No, 51, 175, 71, 238, 25, 0, Undefined, 
Optional(2023-11-19 22:16:37 +0000), Optional(2023-11-20 07:47:34 +0000), 571, No, 52, 158, 85, 323, 5, 0, Undefined, 
Optional(2023-11-20 22:24:17 +0000), Optional(2023-11-21 07:40:19 +0000), 556, No, 57, 176, 80, 240, 61, 0, Undefined, 
Optional(2023-11-21 22:59:22 +0000), Optional(2023-11-22 07:26:10 +0000), 507, No, 44, 229, 61, 170, 48, 0, Undefined, 
Optional(2023-11-22 23:51:22 +0000), Optional(2023-11-23 07:40:08 +0000), 469, No, 38, 164, 83, 221, 0, 0, Undefined, 
Optional(2023-11-23 22:23:30 +0000), Optional(2023-11-24 07:26:17 +0000), 543, No, 52, 202, 78, 207, 56, 0, Undefined, 
Optional(2023-11-25 02:14:06 +0000), Optional(2023-11-25 09:32:06 +0000), 438, No, 52, 114, 60, 212, 52, 0, Undefined, 
Optional(2023-11-25 23:49:35 +0000), Optional(2023-11-26 08:00:50 +0000), 491, No, 15, 273, 23, 167, 28, 0, Bad, 
Optional(2023-11-26 22:19:59 +0000), Optional(2023-11-27 08:00:06 +0000), 580, No, 54, 209, 96, 217, 58, 0, Undefined, 
Optional(2023-11-27 22:51:21 +0000), Optional(2023-11-28 07:40:10 +0000), 529, No, 51, 171, 102, 240, 16, 0, Undefined, 
Optional(2023-11-28 22:20:51 +0000), Optional(2023-11-29 07:26:10 +0000), 545, No, 44, 252, 78, 184, 32, 0, Undefined, 
Optional(2023-11-29 22:25:11 +0000), Optional(2023-11-30 07:26:06 +0000), 541, No, 57, 186, 63, 218, 74, 0, Undefined, 
Optional(2023-11-30 22:06:29 +0000), Optional(2023-12-01 07:30:09 +0000), 564, No, 44, 220, 80, 250, 14, 0, Undefined, 
Optional(2023-12-02 00:56:43 +0000), Optional(2023-12-02 07:32:19 +0000), 396, No, 49, 107, 50, 175, 64, 0, Undefined, 
Optional(2023-12-03 00:29:42 +0000), Optional(2023-12-03 08:25:01 +0000), 475, No, 40, 205, 67, 167, 36, 0, Undefined, 
Optional(2023-12-03 23:31:37 +0000), Optional(2023-12-04 07:44:04 +0000), 492, No, 52, 158, 84, 226, 25, 0, Undefined, 
Optional(2023-12-04 22:59:10 +0000), Optional(2023-12-05 06:58:09 +0000), 479, No, 57, 111, 61, 283, 24, 0, Undefined, 
Optional(2023-12-05 22:17:02 +0000), Optional(2023-12-06 07:26:07 +0000), 549, No, 51, 195, 69, 233, 51, 0, Undefined, 
Optional(2023-12-06 23:39:23 +0000), Optional(2023-12-07 07:28:08 +0000), 469, No, 69, 95, 70, 229, 75, 0, Undefined, 
Optional(2023-12-07 22:03:36 +0000), Optional(2023-12-08 06:37:20 +0000), 514, No, 51, 174, 83, 239, 19, 0, Undefined, 
Optional(2023-12-09 01:34:55 +0000), Optional(2023-12-09 08:25:08 +0000), 410, No, 21, 147, 30, 209, 23, 0, Undefined, 
Optional(2023-12-10 00:18:19 +0000), Optional(2023-12-10 09:31:04 +0000), 553, No, 42, 238, 31, 224, 59, 0, Undefined, 
Optional(2023-12-11 00:09:32 +0000), Optional(2023-12-11 07:58:28 +0000), 469, No, 54, 138, 61, 238, 32, 0, Undefined, 
Optional(2023-12-11 23:10:54 +0000), Optional(2023-12-12 07:26:14 +0000), 495, No, 63, 116, 95, 252, 33, 0, Undefined, 
Optional(2023-12-13 23:48:51 +0000), Optional(2023-12-14 07:26:14 +0000), 457, No, 77, 91, 91, 198, 78, 0, Undefined, 
Optional(2023-12-15 02:03:56 +0000), Optional(2023-12-15 08:35:45 +0000), 392, No, 56, 119, 55, 156, 62, 0, Undefined, 
Optional(2023-12-16 00:53:29 +0000), Optional(2023-12-16 08:11:11 +0000), 438, No, 84, 62, 81, 209, 85, 0, Undefined, 
Optional(2023-12-17 01:59:53 +0000), Optional(2023-12-17 09:57:51 +0000), 478, No, 31, 180, 39, 222, 38, 0, Undefined, 
Optional(2023-12-18 00:36:51 +0000), Optional(2023-12-18 07:50:22 +0000), 434, No, 22, 165, 30, 200, 38, 0, Undefined, 
Optional(2023-12-18 23:14:29 +0000), Optional(2023-12-19 07:40:11 +0000), 506, No, 48, 203, 70, 179, 54, 0, Undefined, 
Optional(2023-12-19 23:07:57 +0000), Optional(2023-12-20 07:40:10 +0000), 512, No, 37, 197, 79, 237, 0, 0, Undefined, 
Optional(2023-12-21 00:38:58 +0000), Optional(2023-12-21 07:26:13 +0000), 407, No, 23, 212, 47, 129, 19, 0, Undefined, 
Optional(2023-12-24 22:27:57 +0000), Optional(2023-12-25 07:32:07 +0000), 544, No, 53, 173, 104, 243, 25, 0, Undefined, 
Optional(2023-12-25 23:10:54 +0000), Optional(2023-12-26 08:00:05 +0000), 529, No, 56, 189, 74, 180, 85, 0, Undefined, 
Optional(2023-12-26 23:26:52 +0000), Optional(2023-12-27 07:51:26 +0000), 505, No, 52, 153, 81, 239, 33, 0, Undefined, 
Optional(2023-12-27 23:07:35 +0000), Optional(2023-12-28 07:42:30 +0000), 515, No, 38, 213, 70, 219, 13, 0, Undefined, 
Optional(2023-12-29 00:24:42 +0000), Optional(2023-12-29 08:19:18 +0000), 475, No, 28, 225, 57, 165, 28, 0, Undefined, 
Optional(2023-12-30 01:59:51 +0000), Optional(2023-12-30 09:50:50 +0000), 471, No, 21, 233, 68, 154, 16, 0, Undefined, 
Optional(2023-12-31 01:08:04 +0000), Optional(2023-12-31 08:09:28 +0000), 421, No, 47, 124, 72, 191, 34, 0, Undefined, 
Optional(2024-01-01 01:06:41 +0000), Optional(2024-01-01 08:25:06 +0000), 438, No, 21, 207, 30, 156, 45, 0, Undefined, 
Optional(2024-01-01 22:50:36 +0000), Optional(2024-01-02 07:38:26 +0000), 528, No, 41, 214, 53, 234, 26, 0, Undefined, 
Optional(2024-01-02 22:43:36 +0000), Optional(2024-01-03 07:26:09 +0000), 523, No, 75, 74, 91, 288, 69, 0, Undefined, 
Optional(2024-01-03 23:50:58 +0000), Optional(2024-01-04 07:26:13 +0000), 455, No, 28, 207, 77, 138, 33, 0, Undefined, 
Optional(2024-01-05 00:10:03 +0000), Optional(2024-01-05 07:26:10 +0000), 436, No, 47, 142, 64, 181, 48, 0, Undefined, 
Optional(2024-01-06 01:26:51 +0000), Optional(2024-01-06 08:25:11 +0000), 418, No, 43, 146, 77, 166, 29, 0, Undefined, 
Optional(2024-01-07 03:39:45 +0000), Optional(2024-01-07 10:00:05 +0000), 380, No, 22, 152, 20, 138, 70, 0, Undefined, 
Optional(2024-01-07 23:01:44 +0000), Optional(2024-01-08 07:40:06 +0000), 518, No, 52, 163, 73, 238, 44, 0, Undefined, 
Optional(2024-01-08 22:48:29 +0000), Optional(2024-01-09 07:40:06 +0000), 532, No, 40, 255, 48, 179, 50, 0, Undefined, 
Optional(2024-01-10 00:13:27 +0000), Optional(2024-01-10 07:26:11 +0000), 433, No, 41, 143, 67, 198, 24, 0, Undefined, 
Optional(2024-01-11 00:15:13 +0000), Optional(2024-01-11 07:40:11 +0000), 445, No, 59, 100, 94, 242, 10, 0, Undefined, 
Optional(2024-01-12 00:52:03 +0000), Optional(2024-01-12 07:26:18 +0000), 394, No, 52, 98, 75, 195, 26, 0, Undefined, 
Optional(2024-01-13 01:22:54 +0000), Optional(2024-01-13 08:11:07 +0000), 408, No, 32, 142, 82, 165, 19, 0, Undefined, 
Optional(2024-01-14 03:59:49 +0000), Optional(2024-01-14 09:31:13 +0000), 331, No, 36, 68, 43, 200, 21, 0, Undefined, 
Optional(2024-01-14 23:48:44 +0000), Optional(2024-01-15 07:32:14 +0000), 463, No, 60, 110, 76, 235, 43, 0, Undefined, 
Optional(2024-01-15 23:24:56 +0000), Optional(2024-01-16 07:46:04 +0000), 501, No, 59, 149, 93, 209, 50, 0, Undefined, 
Optional(2024-01-16 23:08:33 +0000), Optional(2024-01-17 07:26:13 +0000), 498, No, 25, 229, 98, 152, 19, 0, Undefined, 
Optional(2024-01-17 23:20:54 +0000), Optional(2024-01-18 07:40:07 +0000), 499, No, 72, 86, 94, 251, 68, 0, Undefined, 
Optional(2024-01-18 22:59:18 +0000), Optional(2024-01-19 07:26:10 +0000), 507, No, 37, 215, 87, 196, 8, 0, Undefined, 
Optional(2024-01-20 01:12:59 +0000), Optional(2024-01-20 07:46:11 +0000), 393, No, 54, 102, 58, 166, 67, 0, Undefined, 
Optional(2024-01-21 00:22:54 +0000), Optional(2024-01-21 08:11:09 +0000), 468, No, 72, 70, 37, 284, 78, 0, Undefined, 
Optional(2024-01-21 22:34:17 +0000), Optional(2024-01-22 07:26:09 +0000), 532, No, 62, 142, 74, 247, 68, 0, Undefined, 
Optional(2024-01-22 23:41:16 +0000), Optional(2024-01-23 07:26:15 +0000), 465, No, 70, 80, 59, 182, 144, 0, Undefined, 
Optional(2024-01-24 00:02:29 +0000), Optional(2024-01-24 07:26:09 +0000), 444, No, 48, 135, 23, 215, 71, 0, Undefined, 
Optional(2024-01-24 23:34:02 +0000), Optional(2024-01-25 07:26:11 +0000), 472, No, 62, 141, 82, 191, 58, 0, Undefined, 
Optional(2024-01-26 00:13:13 +0000), Optional(2024-01-26 07:40:07 +0000), 447, No, 53, 132, 46, 201, 67, 0, Undefined, 
Optional(2024-01-27 01:59:51 +0000), Optional(2024-01-27 08:11:16 +0000), 371, No, 57, 91, 65, 163, 53, 0, Undefined, 
Optional(2024-01-28 01:19:52 +0000), Optional(2024-01-28 08:35:55 +0000), 436, No, 38, 156, 66, 189, 26, 0, Undefined, 
Optional(2024-01-29 00:48:04 +0000), Optional(2024-01-29 07:40:08 +0000), 412, No, 59, 98, 77, 192, 45, 0, Undefined, 
Optional(2024-01-29 23:17:18 +0000), Optional(2024-01-30 07:26:12 +0000), 489, No, 58, 153, 75, 199, 62, 0, Undefined, 
Optional(2024-01-31 00:35:32 +0000), Optional(2024-01-31 07:26:06 +0000), 411, No, 52, 121, 29, 184, 76, 0, Undefined, 
Optional(2024-01-31 23:52:03 +0000), Optional(2024-02-01 07:40:06 +0000), 468, No, 75, 80, 68, 243, 77, 0, Undefined, 
Optional(2024-02-01 22:51:03 +0000), Optional(2024-02-02 07:12:48 +0000), 502, No, 53, 167, 98, 203, 34, 0, Undefined, 
Optional(2024-02-03 03:06:49 +0000), Optional(2024-02-03 09:31:03 +0000), 384, No, 51, 79, 37, 224, 44, 0, Undefined, 
Optional(2024-02-03 23:49:37 +0000), Optional(2024-02-04 08:11:06 +0000), 501, No, 63, 131, 61, 190, 120, 0, Undefined, 
Optional(2024-02-04 23:20:02 +0000), Optional(2024-02-05 07:26:05 +0000), 486, No, 56, 173, 75, 180, 58, 0, Undefined, 
Optional(2024-02-05 22:49:33 +0000), Optional(2024-02-06 07:22:26 +0000), 513, No, 74, 73, 70, 287, 83, 0, Undefined, 
Optional(2024-02-06 23:37:09 +0000), Optional(2024-02-07 07:26:19 +0000), 469, No, 69, 110, 88, 200, 71, 0, Undefined, 
Optional(2024-02-07 23:39:04 +0000), Optional(2024-02-08 07:40:09 +0000), 481, No, 44, 176, 80, 191, 34, 0, Undefined, 
Optional(2024-02-09 00:41:38 +0000), Optional(2024-02-09 07:34:01 +0000), 412, No, 77, 54, 62, 173, 123, 0, Undefined, 
Optional(2024-02-10 04:16:53 +0000), Optional(2024-02-10 09:37:19 +0000), 320, No, 26, 107, 40, 151, 22, 0, Undefined, 
Optional(2024-02-11 01:23:12 +0000), Optional(2024-02-11 09:31:04 +0000), 488, No, 46, 161, 85, 223, 19, 0, Undefined, 
Optional(2024-02-11 23:05:25 +0000), Optional(2024-02-12 07:26:14 +0000), 501, No, 22, 245, 83, 164, 9, 0, Undefined, 
Optional(2024-02-12 22:27:21 +0000), Optional(2024-02-13 06:42:10 +0000), 495, No, 70, 114, 91, 207, 82, 0, Undefined, 
Optional(2024-02-14 00:00:27 +0000), Optional(2024-02-14 07:31:00 +0000), 451, No, 64, 97, 80, 211, 63, 0, Undefined, 
Optional(2024-02-14 22:16:03 +0000), Optional(2024-02-15 07:26:12 +0000), 550, No, 56, 144, 136, 245, 25, 0, Undefined, 
Optional(2024-02-16 00:33:52 +0000), Optional(2024-02-16 08:11:04 +0000), 457, No, 67, 105, 99, 193, 60, 0, Undefined, 
Optional(2024-02-17 02:18:24 +0000), Optional(2024-02-17 10:00:01 +0000), 462, No, 49, 137, 77, 230, 18, 0, Undefined, 
Optional(2024-02-18 00:59:08 +0000), Optional(2024-02-18 10:00:03 +0000), 541, No, 47, 227, 94, 176, 44, 0, Undefined, 
Optional(2024-02-18 22:53:20 +0000), Optional(2024-02-19 07:26:15 +0000), 513, No, 53, 204, 65, 169, 75, 0, Undefined, 
Optional(2024-02-20 00:11:59 +0000), Optional(2024-02-20 07:26:07 +0000), 434, No, 54, 110, 76, 200, 49, 0, Undefined, 
Optional(2024-02-20 22:50:00 +0000), Optional(2024-02-21 07:34:12 +0000), 524, No, 69, 101, 62, 282, 80, 0, Undefined, 
Optional(2024-02-21 23:48:28 +0000), Optional(2024-02-22 07:40:10 +0000), 472, No, 52, 153, 83, 221, 15, 0, Undefined, 
Optional(2024-02-22 23:52:28 +0000), Optional(2024-02-23 07:26:11 +0000), 454, No, 67, 115, 93, 166, 79, 0, Undefined, 
Optional(2024-02-24 02:13:59 +0000), Optional(2024-02-24 09:31:47 +0000), 438, No, 73, 64, 48, 239, 86, 0, Undefined, 
Optional(2024-02-25 00:24:01 +0000), Optional(2024-02-25 09:31:20 +0000), 547, No, 56, 166, 85, 254, 43, 0, Undefined, 
Optional(2024-02-25 22:29:45 +0000), Optional(2024-02-26 07:40:07 +0000), 550, No, 67, 125, 108, 249, 68, 0, Undefined, 
Optional(2024-02-26 23:34:49 +0000), Optional(2024-02-27 07:13:30 +0000), 459, No, 52, 136, 42, 222, 58, 0, Undefined, 
Optional(2024-02-27 23:14:31 +0000), Optional(2024-02-28 07:20:14 +0000), 486, No, 46, 169, 59, 217, 41, 0, Undefined, 
Optional(2024-02-28 23:29:35 +0000), Optional(2024-02-29 07:06:11 +0000), 457, No, 65, 100, 81, 212, 63, 0, Undefined, 
Optional(2024-02-29 23:00:04 +0000), Optional(2024-03-01 07:06:11 +0000), 486, No, 49, 150, 48, 241, 47, 0, Undefined, 
Optional(2024-03-02 03:28:48 +0000), Optional(2024-03-02 10:00:03 +0000), 391, No, 43, 129, 74, 134, 54, 0, Undefined, 
Optional(2024-03-03 00:17:02 +0000), Optional(2024-03-03 08:16:59 +0000), 480, No, 51, 161, 50, 167, 103, 0, Undefined, 
Optional(2024-03-03 23:48:08 +0000), Optional(2024-03-04 07:06:09 +0000), 438, No, 53, 119, 55, 206, 58, 0, Undefined, 
Optional(2024-03-04 22:39:37 +0000), Optional(2024-03-05 07:20:05 +0000), 520, No, 52, 157, 119, 223, 21, 0, Undefined, 
Optional(2024-03-06 23:08:50 +0000), Optional(2024-03-07 07:20:03 +0000), 491, No, 46, 185, 42, 198, 65, 0, Undefined, 
Optional(2024-03-08 01:00:05 +0000), Optional(2024-03-08 07:20:09 +0000), 380, No, 40, 113, 49, 151, 66, 0, Undefined, 
Optional(2024-03-09 01:32:13 +0000), Optional(2024-03-09 07:20:05 +0000), 348, No, 36, 88, 59, 183, 17, 0, Undefined, 
Optional(2024-03-09 18:23:13 +0000), Optional(2024-03-09 20:53:25 +0000), 150, Yes, 49, 90, 0, 60, 0, 27, Undefined, 
Optional(2024-03-10 20:27:09 +0000), Optional(2024-03-11 06:06:39 +0000), 579, No, 47, 223, 83, 256, 18, 0, Undefined, 
Optional(2024-03-11 21:53:52 +0000), Optional(2024-03-12 06:20:13 +0000), 506, No, 60, 152, 83, 207, 64, 0, Undefined, 
Optional(2024-03-12 22:37:30 +0000), Optional(2024-03-13 06:06:08 +0000), 449, No, 41, 177, 64, 177, 30, 0, Undefined, 
Optional(2024-03-13 21:31:28 +0000), Optional(2024-03-14 06:20:02 +0000), 529, No, 43, 202, 65, 226, 35, 0, Undefined, 
Optional(2024-03-14 21:37:52 +0000), Optional(2024-03-15 06:06:51 +0000), 509, No, 63, 143, 83, 222, 61, 0, Undefined, 
Optional(2024-03-15 22:54:51 +0000), Optional(2024-03-16 06:06:07 +0000), 431, No, 26, 163, 51, 192, 25, 0, Undefined, 
Optional(2024-03-16 22:39:20 +0000), Optional(2024-03-17 06:00:41 +0000), 441, No, 65, 78, 65, 251, 47, 0, Undefined, 
Optional(2024-03-18 01:03:02 +0000), Optional(2024-03-18 09:31:03 +0000), 508, No, 53, 198, 69, 153, 88, 0, Undefined, 
Optional(2024-03-18 23:22:45 +0000), Optional(2024-03-19 07:06:08 +0000), 463, No, 49, 140, 64, 209, 51, 0, Undefined, 
Optional(2024-03-19 23:06:47 +0000), Optional(2024-03-20 07:01:13 +0000), 474, No, 64, 115, 66, 225, 68, 0, Undefined, 
Optional(2024-03-20 22:52:28 +0000), Optional(2024-03-21 07:06:09 +0000), 494, No, 68, 105, 110, 219, 59, 0, Undefined, 
Optional(2024-03-21 23:41:57 +0000), Optional(2024-03-22 07:06:05 +0000), 444, No, 44, 152, 73, 174, 46, 0, Undefined, 
Optional(2024-03-23 00:30:13 +0000), Optional(2024-03-23 08:25:12 +0000), 475, No, 47, 148, 57, 216, 53, 0, Undefined, 
Optional(2024-03-24 03:06:36 +0000), Optional(2024-03-24 10:00:03 +0000), 413, No, 21, 179, 83, 131, 20, 0, Undefined, 
Optional(2024-03-24 23:04:22 +0000), Optional(2024-03-25 07:20:02 +0000), 496, No, 52, 151, 95, 227, 23, 0, Undefined, 
Optional(2024-03-25 23:59:45 +0000), Optional(2024-03-26 08:40:06 +0000), 520, No, 14, 320, 34, 166, 1, 226, Undefined, 
Optional(2024-03-27 00:20:02 +0000), Optional(2024-03-27 07:08:27 +0000), 408, No, 12, 267, 16, 125, 0, 0, Undefined, 
Optional(2024-03-27 23:50:28 +0000), Optional(2024-03-28 07:06:04 +0000), 436, No, 27, 210, 54, 135, 36, 0, Undefined, 
Optional(2024-03-29 00:29:36 +0000), Optional(2024-03-29 08:25:02 +0000), 475, No, 17, 316, 32, 128, 0, 0, Undefined, 
